ProductID,ProductName,Category,Sales,DateSold
490,Product_490,Toys,4814.63,2024-01-02
321,Product_321,Food,2239.7,2024-03-04
121,Product_121,Toys,729.41,2024-07-23
868,Product_868,Clothing,4223.54,2024-07-10
1149,Product_1149,Toys,1202.85,2024-07-08
1450,Product_1450,Food,3728.31,2024-07-09
894,Product_894,Food,2644.63,2024-03-16
1334,Product_1334,Toys,1909.54,2024-03-30
508,Product_508,Furniture,2895.33,2024-07-24
187,Product_187,Furniture,467.5,2024-04-14
269,Product_269,Furniture,3629.52,2024-07-30
219,Product_219,Food,3685.79,2024-01-04
672,Product_672,Clothing,266.88,2024-02-25
1780,Product_1780,Furniture,2286.53,2024-05-06
183,Product_183,Furniture,747.04,2024-02-13
732,Product_732,Food,487.89,2024-03-29
411,Product_411,Clothing,4687.16,2024-02-23
777,Product_777,Electronics,2613.85,2024-07-19
393,Product_393,Clothing,951.03,2024-07-31
1860,Product_1860,Clothing,3485.82,2024-02-24
1797,Product_1797,Clothing,4823.91,2024-06-17
921,Product_921,Food,1722.8,2024-07-26
1800,Product_1800,Toys,2092.44,2024-04-16
922,Product_922,Food,1293.53,2024-02-04
132,Product_132,Furniture,2703.45,2024-01-26
1875,Product_1875,Clothing,2205.33,2024-01-05
861,Product_861,Electronics,3553.89,2024-01-26
1978,Product_1978,Food,3245.3,2024-01-06
1846,Product_1846,Clothing,3837.67,2024-05-13
1175,Product_1175,Electronics,805.92,2024-08-15
1858,Product_1858,Toys,1094.26,2024-07-20
1944,Product_1944,Furniture,678.74,2024-07-22
393,Product_393,Toys,127.2,2024-03-31
399,Product_399,Electronics,2948.96,2024-06-15
1889,Product_1889,Furniture,3197.42,2024-01-15
599,Product_599,Toys,2956.79,2024-03-20
1475,Product_1475,Electronics,659.36,2024-05-01
470,Product_470,Food,4677.44,2024-01-11
1849,Product_1849,Clothing,4605.63,2024-05-26
1046,Product_1046,Food,2927.91,2024-02-09
1334,Product_1334,Furniture,2689.22,2024-04-29
1352,Product_1352,Electronics,2782.12,2024-04-29
550,Product_550,Clothing,1593.9,2024-06-25
1223,Product_1223,Electronics,4400.2,2024-06-05
514,Product_514,Electronics,1452.26,2024-03-07
1528,Product_1528,Furniture,3213.89,2024-02-19
228,Product_228,Electronics,1343.74,2024-01-08
1456,Product_1456,Electronics,470.41,2024-06-18
1134,Product_1134,Electronics,4143.73,2024-06-05
1629,Product_1629,Furniture,4245.29,2024-05-12
544,Product_544,Clothing,2965.0,2024-02-29
30,Product_30,Food,2162.82,2024-02-26
283,Product_283,Toys,3656.27,2024-02-16
553,Product_553,Clothing,1779.83,2024-05-24
166,Product_166,Food,1086.43,2024-06-25
1901,Product_1901,Clothing,4850.95,2024-01-08
66,Product_66,Furniture,2442.16,2024-06-02
1141,Product_1141,Food,4180.12,2024-03-21
545,Product_545,Toys,2639.64,2024-03-18
581,Product_581,Toys,3898.09,2024-03-13
228,Product_228,Food,1440.24,2024-08-02
1119,Product_1119,Toys,648.18,2024-08-01
1029,Product_1029,Toys,316.36,2024-01-14
182,Product_182,Furniture,966.2,2024-03-20
982,Product_982,Toys,3115.4,2024-03-14
796,Product_796,Furniture,2033.81,2024-06-16
1340,Product_1340,Electronics,3989.05,2024-05-01
345,Product_345,Clothing,3299.11,2024-01-07
34,Product_34,Furniture,2034.07,2024-02-14
1642,Product_1642,Food,4946.29,2024-05-03
906,Product_906,Clothing,1016.65,2024-03-21
1272,Product_1272,Food,1479.0,2024-07-03
1852,Product_1852,Electronics,3422.57,2024-05-01
24,Product_24,Clothing,2088.57,2024-05-06
116,Product_116,Clothing,1832.89,2024-07-11
1288,Product_1288,Clothing,4175.45,2024-03-09
20,Product_20,Electronics,793.44,2024-02-03
1132,Product_1132,Electronics,1777.8,2024-03-21
380,Product_380,Furniture,2206.82,2024-05-08
1136,Product_1136,Clothing,2846.34,2024-08-08
1505,Product_1505,Furniture,557.02,2024-04-15
614,Product_614,Furniture,2967.5,2024-06-23
1812,Product_1812,Furniture,4325.69,2024-07-01
52,Product_52,Clothing,2055.1,2024-08-02
909,Product_909,Furniture,3807.43,2024-07-06
1843,Product_1843,Toys,157.16,2024-03-17
1633,Product_1633,Clothing,3560.58,2024-06-01
1759,Product_1759,Clothing,3761.39,2024-01-11
143,Product_143,Electronics,1219.05,2024-03-23
396,Product_396,Food,1650.67,2024-07-20
5,Product_5,Toys,293.51,2024-06-13
1984,Product_1984,Electronics,4440.3,2024-02-25
841,Product_841,Food,1584.52,2024-07-15
779,Product_779,Toys,917.98,2024-07-31
1882,Product_1882,Clothing,3871.41,2024-04-30
538,Product_538,Food,4878.69,2024-03-14
645,Product_645,Electronics,4925.93,2024-04-02
649,Product_649,Electronics,4910.26,2024-03-10
345,Product_345,Furniture,4227.88,2024-06-26
939,Product_939,Toys,1260.62,2024-07-08
472,Product_472,Clothing,1593.19,2024-05-17
991,Product_991,Clothing,1941.77,2024-04-13
1399,Product_1399,Food,1314.21,2024-07-10
1303,Product_1303,Electronics,506.75,2024-05-21
1540,Product_1540,Electronics,2677.29,2024-03-01
1140,Product_1140,Electronics,2699.85,2024-05-08
541,Product_541,Furniture,825.44,2024-02-27
1231,Product_1231,Toys,1328.44,2024-06-20
1843,Product_1843,Food,4030.82,2024-02-07
719,Product_719,Toys,4702.16,2024-06-21
615,Product_615,Clothing,2542.49,2024-06-10
1384,Product_1384,Electronics,2349.49,2024-07-08
264,Product_264,Clothing,641.6,2024-04-25
551,Product_551,Electronics,3122.77,2024-05-11
301,Product_301,Clothing,4247.02,2024-07-07
30,Product_30,Food,3649.86,2024-04-09
1580,Product_1580,Furniture,4450.03,2024-03-28
173,Product_173,Furniture,4418.64,2024-01-14
1477,Product_1477,Electronics,1165.12,2024-05-11
1339,Product_1339,Furniture,4363.54,2024-06-12
1288,Product_1288,Clothing,2310.42,2024-02-03
1543,Product_1543,Toys,3913.89,2024-01-17
1924,Product_1924,Electronics,696.1,2024-08-06
1440,Product_1440,Clothing,3845.29,2024-05-06
975,Product_975,Food,4592.65,2024-06-05
1498,Product_1498,Furniture,2820.21,2024-05-17
533,Product_533,Furniture,2942.75,2024-03-01
921,Product_921,Toys,3552.33,2024-06-18
892,Product_892,Clothing,874.01,2024-06-16
48,Product_48,Food,2047.31,2024-06-18
1314,Product_1314,Electronics,4294.31,2024-04-02
1729,Product_1729,Food,3907.4,2024-05-28
1704,Product_1704,Electronics,2587.18,2024-07-11
398,Product_398,Furniture,3980.72,2024-05-19
1041,Product_1041,Food,1849.46,2024-02-20
251,Product_251,Clothing,3195.95,2024-04-28
1669,Product_1669,Electronics,2984.1,2024-03-28
343,Product_343,Electronics,3193.92,2024-01-29
1808,Product_1808,Clothing,2580.25,2024-01-15
244,Product_244,Clothing,3822.51,2024-02-24
970,Product_970,Electronics,4005.77,2024-03-20
1118,Product_1118,Electronics,4141.78,2024-07-07
812,Product_812,Food,2400.99,2024-03-16
1546,Product_1546,Clothing,1937.39,2024-03-28
641,Product_641,Electronics,1195.38,2024-08-05
1830,Product_1830,Furniture,3763.81,2024-05-31
1471,Product_1471,Furniture,2722.22,2024-08-06
374,Product_374,Furniture,640.71,2024-05-06
333,Product_333,Toys,2862.66,2024-07-29
1049,Product_1049,Food,805.18,2024-04-04
1549,Product_1549,Toys,1153.23,2024-05-24
1527,Product_1527,Clothing,3277.25,2024-03-06
1157,Product_1157,Furniture,4092.8,2024-07-19
724,Product_724,Toys,3261.34,2024-01-01
1291,Product_1291,Toys,1280.35,2024-02-14
617,Product_617,Furniture,125.28,2024-04-17
1561,Product_1561,Electronics,4116.79,2024-01-27
1405,Product_1405,Toys,401.34,2024-02-05
733,Product_733,Clothing,2018.69,2024-06-03
1371,Product_1371,Food,3936.37,2024-01-01
1160,Product_1160,Food,2677.13,2024-01-19
765,Product_765,Furniture,4324.1,2024-05-04
1860,Product_1860,Electronics,3859.78,2024-03-26
1699,Product_1699,Furniture,2349.56,2024-06-09
760,Product_760,Toys,560.69,2024-05-07
254,Product_254,Clothing,739.28,2024-05-06
1063,Product_1063,Toys,3801.35,2024-04-02
474,Product_474,Electronics,3700.26,2024-07-01
1520,Product_1520,Clothing,3637.69,2024-07-28
1627,Product_1627,Clothing,1040.3,2024-06-24
1374,Product_1374,Food,1797.36,2024-07-16
346,Product_346,Electronics,1297.13,2024-02-03
807,Product_807,Electronics,598.94,2024-01-01
1167,Product_1167,Clothing,1147.94,2024-07-08
1699,Product_1699,Food,3757.65,2024-07-20
613,Product_613,Toys,1598.42,2024-04-30
1375,Product_1375,Toys,3359.94,2024-02-17
303,Product_303,Toys,3492.02,2024-05-08
1684,Product_1684,Furniture,4986.05,2024-01-19
992,Product_992,Electronics,4738.2,2024-03-14
1120,Product_1120,Clothing,115.28,2024-03-10
674,Product_674,Food,3053.92,2024-06-03
492,Product_492,Electronics,1582.07,2024-06-23
100,Product_100,Clothing,2905.18,2024-07-11
1165,Product_1165,Food,4847.37,2024-07-07
240,Product_240,Electronics,4445.95,2024-06-25
825,Product_825,Furniture,3288.28,2024-06-27
807,Product_807,Clothing,1121.76,2024-05-03
101,Product_101,Electronics,730.89,2024-02-11
251,Product_251,Clothing,866.59,2024-02-13
676,Product_676,Toys,2209.04,2024-03-29
1113,Product_1113,Furniture,1652.51,2024-04-01
1659,Product_1659,Toys,529.91,2024-04-20
551,Product_551,Food,2126.51,2024-08-15
1413,Product_1413,Food,3012.23,2024-05-05
1222,Product_1222,Food,4581.2,2024-02-23
1137,Product_1137,Furniture,3910.04,2024-06-25
1099,Product_1099,Food,4882.61,2024-04-21
1918,Product_1918,Toys,3421.19,2024-03-03
1738,Product_1738,Toys,890.19,2024-02-10
996,Product_996,Electronics,2893.62,2024-01-26
1016,Product_1016,Food,1282.26,2024-02-28
838,Product_838,Electronics,3810.83,2024-06-19
797,Product_797,Food,3506.27,2024-06-14
285,Product_285,Clothing,4387.57,2024-02-27
197,Product_197,Food,4173.28,2024-02-18
419,Product_419,Clothing,112.6,2024-01-23
437,Product_437,Food,2627.91,2024-06-21
498,Product_498,Clothing,660.13,2024-01-03
1351,Product_1351,Food,2061.57,2024-04-14
925,Product_925,Toys,4499.89,2024-06-07
1431,Product_1431,Furniture,3323.36,2024-04-02
54,Product_54,Toys,2416.54,2024-01-22
1585,Product_1585,Clothing,3859.5,2024-01-01
1625,Product_1625,Furniture,524.52,2024-07-03
1305,Product_1305,Clothing,889.31,2024-04-09
704,Product_704,Clothing,3888.52,2024-06-27
1814,Product_1814,Furniture,1364.34,2024-05-24
1742,Product_1742,Electronics,2499.48,2024-07-27
48,Product_48,Food,4432.01,2024-07-18
653,Product_653,Furniture,872.46,2024-07-15
1338,Product_1338,Toys,2850.76,2024-06-30
754,Product_754,Electronics,4280.15,2024-04-13
400,Product_400,Clothing,1098.94,2024-02-21
1664,Product_1664,Electronics,4988.96,2024-08-01
554,Product_554,Toys,209.06,2024-02-07
1386,Product_1386,Clothing,4565.65,2024-06-09
918,Product_918,Toys,502.81,2024-07-24
771,Product_771,Clothing,1546.13,2024-06-18
777,Product_777,Furniture,2913.84,2024-03-03
1900,Product_1900,Toys,969.66,2024-04-21
1115,Product_1115,Furniture,4801.78,2024-03-26
38,Product_38,Electronics,3302.49,2024-01-05
88,Product_88,Toys,498.97,2024-07-29
1403,Product_1403,Clothing,3270.79,2024-01-03
933,Product_933,Clothing,4522.28,2024-02-08
1546,Product_1546,Food,3141.49,2024-07-19
954,Product_954,Clothing,1028.36,2024-02-25
617,Product_617,Furniture,3265.9,2024-06-13
328,Product_328,Clothing,1928.93,2024-06-01
242,Product_242,Food,1394.75,2024-07-27
890,Product_890,Furniture,4991.36,2024-08-01
1195,Product_1195,Furniture,746.09,2024-03-01
139,Product_139,Food,1393.8,2024-05-10
995,Product_995,Food,4563.34,2024-07-25
1944,Product_1944,Toys,2665.54,2024-01-26
1222,Product_1222,Clothing,1123.74,2024-06-20
756,Product_756,Clothing,4028.03,2024-03-10
817,Product_817,Furniture,2937.29,2024-04-05
1543,Product_1543,Furniture,3917.97,2024-05-03
585,Product_585,Food,4217.05,2024-07-29
1703,Product_1703,Furniture,4908.86,2024-08-13
582,Product_582,Electronics,4533.67,2024-05-15
153,Product_153,Toys,2077.33,2024-02-20
1342,Product_1342,Clothing,4756.08,2024-04-14
1869,Product_1869,Clothing,2719.88,2024-02-23
1016,Product_1016,Food,2550.87,2024-01-02
1044,Product_1044,Toys,3492.49,2024-04-21
703,Product_703,Electronics,133.21,2024-03-18
1038,Product_1038,Clothing,4964.17,2024-06-04
167,Product_167,Toys,2937.12,2024-04-19
598,Product_598,Food,3191.81,2024-06-25
769,Product_769,Toys,3527.3,2024-05-28
807,Product_807,Clothing,4923.88,2024-01-13
10,Product_10,Toys,2432.52,2024-05-08
1747,Product_1747,Food,4428.91,2024-03-26
1511,Product_1511,Clothing,742.36,2024-02-05
407,Product_407,Toys,1675.41,2024-06-14
556,Product_556,Furniture,2202.76,2024-02-06
893,Product_893,Furniture,4610.0,2024-08-02
1208,Product_1208,Furniture,4297.27,2024-08-10
229,Product_229,Toys,884.81,2024-05-26
64,Product_64,Food,437.01,2024-07-08
1757,Product_1757,Clothing,1690.81,2024-04-21
243,Product_243,Toys,4262.47,2024-07-05
1144,Product_1144,Clothing,4305.93,2024-05-25
972,Product_972,Toys,1059.84,2024-01-12
1068,Product_1068,Toys,1810.12,2024-06-09
1652,Product_1652,Electronics,2722.97,2024-04-05
219,Product_219,Food,4649.11,2024-05-11
29,Product_29,Electronics,2099.92,2024-03-12
911,Product_911,Clothing,283.23,2024-02-09
1892,Product_1892,Toys,2524.68,2024-06-28
506,Product_506,Food,4240.57,2024-02-06
10,Product_10,Clothing,850.38,2024-04-27
701,Product_701,Furniture,4748.2,2024-08-03
1584,Product_1584,Furniture,2839.3,2024-03-11
1164,Product_1164,Electronics,4429.24,2024-03-18
1745,Product_1745,Furniture,443.31,2024-04-22
670,Product_670,Furniture,1252.23,2024-02-03
367,Product_367,Clothing,4971.62,2024-05-25
1056,Product_1056,Furniture,4164.4,2024-04-27
1080,Product_1080,Furniture,3657.46,2024-02-03
526,Product_526,Toys,1370.57,2024-04-14
1635,Product_1635,Furniture,211.02,2024-02-20
622,Product_622,Electronics,4465.81,2024-01-10
336,Product_336,Furniture,1204.75,2024-01-31
779,Product_779,Food,4993.16,2024-07-21
268,Product_268,Furniture,1885.62,2024-03-08
1888,Product_1888,Clothing,2431.62,2024-07-17
1285,Product_1285,Clothing,3531.06,2024-03-28
1380,Product_1380,Electronics,1795.16,2024-02-24
968,Product_968,Toys,2553.74,2024-07-10
780,Product_780,Food,1760.51,2024-06-26
806,Product_806,Furniture,3661.02,2024-02-29
1124,Product_1124,Food,3365.33,2024-03-12
189,Product_189,Clothing,3787.5,2024-01-26
610,Product_610,Food,2144.9,2024-06-22
760,Product_760,Clothing,2257.79,2024-01-20
1255,Product_1255,Furniture,1467.85,2024-02-06
280,Product_280,Food,1170.61,2024-06-30
1960,Product_1960,Furniture,1778.48,2024-07-26
483,Product_483,Electronics,3710.25,2024-07-07
265,Product_265,Toys,3581.28,2024-04-06
1820,Product_1820,Electronics,4413.52,2024-02-01
69,Product_69,Electronics,3283.97,2024-08-04
916,Product_916,Clothing,3253.27,2024-03-20
1010,Product_1010,Food,3661.91,2024-08-09
1499,Product_1499,Food,4080.34,2024-01-28
234,Product_234,Furniture,3663.0,2024-07-11
1736,Product_1736,Furniture,3893.6,2024-05-20
998,Product_998,Toys,710.57,2024-03-19
729,Product_729,Toys,2525.92,2024-01-04
1028,Product_1028,Toys,2029.78,2024-06-20
728,Product_728,Electronics,4431.55,2024-07-28
1263,Product_1263,Electronics,3047.71,2024-07-21
108,Product_108,Clothing,3368.68,2024-07-29
457,Product_457,Clothing,4865.97,2024-01-01
589,Product_589,Furniture,889.37,2024-03-05
382,Product_382,Electronics,2095.1,2024-02-08
1028,Product_1028,Toys,2472.99,2024-05-29
1664,Product_1664,Toys,3517.24,2024-02-14
1839,Product_1839,Toys,1751.3,2024-03-07
1305,Product_1305,Furniture,3940.12,2024-03-03
361,Product_361,Furniture,4977.8,2024-04-30
1933,Product_1933,Electronics,3595.43,2024-06-28
352,Product_352,Toys,224.71,2024-04-02
542,Product_542,Electronics,2461.37,2024-06-22
1057,Product_1057,Toys,2385.61,2024-07-31
1236,Product_1236,Toys,3157.8,2024-04-02
676,Product_676,Clothing,1074.37,2024-03-17
1864,Product_1864,Electronics,4965.13,2024-08-11
1890,Product_1890,Toys,1277.16,2024-01-06
652,Product_652,Electronics,1287.2,2024-06-29
605,Product_605,Electronics,4222.14,2024-04-13
133,Product_133,Electronics,2913.37,2024-07-04
1769,Product_1769,Furniture,1436.63,2024-02-12
292,Product_292,Clothing,632.97,2024-07-10
379,Product_379,Food,1418.99,2024-03-05
1590,Product_1590,Electronics,2551.17,2024-05-19
1299,Product_1299,Toys,4493.39,2024-06-09
249,Product_249,Clothing,4876.89,2024-02-06
576,Product_576,Clothing,1525.71,2024-03-09
111,Product_111,Furniture,3087.61,2024-02-04
578,Product_578,Food,298.78,2024-03-24
603,Product_603,Toys,3180.21,2024-06-12
587,Product_587,Electronics,2919.0,2024-07-15
908,Product_908,Electronics,3716.08,2024-02-07
1931,Product_1931,Electronics,4044.01,2024-06-12
6,Product_6,Toys,1323.58,2024-06-09
1165,Product_1165,Toys,1705.07,2024-04-01
1839,Product_1839,Electronics,599.43,2024-02-07
1385,Product_1385,Clothing,3082.09,2024-02-23
1709,Product_1709,Clothing,1720.02,2024-02-28
1608,Product_1608,Electronics,4478.44,2024-05-25
933,Product_933,Electronics,1203.8,2024-01-07
21,Product_21,Furniture,1969.07,2024-02-23
593,Product_593,Electronics,1501.0,2024-05-03
663,Product_663,Toys,155.36,2024-04-14
886,Product_886,Toys,3829.37,2024-07-01
11,Product_11,Electronics,1750.95,2024-05-19
1279,Product_1279,Toys,1772.77,2024-06-28
1163,Product_1163,Furniture,1291.13,2024-04-03
1922,Product_1922,Furniture,4895.12,2024-06-15
715,Product_715,Food,4019.68,2024-07-15
1739,Product_1739,Furniture,2271.35,2024-06-16
636,Product_636,Electronics,532.67,2024-07-17
1215,Product_1215,Electronics,3745.29,2024-05-13
1097,Product_1097,Clothing,569.01,2024-04-28
669,Product_669,Electronics,560.93,2024-08-10
717,Product_717,Electronics,4518.83,2024-03-21
668,Product_668,Furniture,1568.49,2024-07-14
435,Product_435,Food,4742.26,2024-01-02
658,Product_658,Toys,4676.96,2024-06-30
1663,Product_1663,Furniture,2142.42,2024-04-07
1792,Product_1792,Toys,172.65,2024-03-22
1904,Product_1904,Toys,1070.6,2024-04-14
981,Product_981,Toys,3378.85,2024-06-03
1985,Product_1985,Food,687.07,2024-03-18
1564,Product_1564,Electronics,1482.21,2024-02-10
933,Product_933,Furniture,4680.86,2024-03-23
1675,Product_1675,Clothing,3268.57,2024-07-23
1561,Product_1561,Food,3189.32,2024-06-11
360,Product_360,Electronics,1891.59,2024-01-04
720,Product_720,Food,4363.56,2024-06-29
1890,Product_1890,Electronics,2369.5,2024-03-26
473,Product_473,Toys,4718.76,2024-02-12
612,Product_612,Furniture,176.28,2024-07-08
130,Product_130,Clothing,4267.7,2024-03-08
464,Product_464,Electronics,3386.46,2024-03-11
774,Product_774,Furniture,1739.19,2024-04-11
1467,Product_1467,Clothing,3602.83,2024-07-25
1128,Product_1128,Toys,3781.58,2024-05-13
1114,Product_1114,Clothing,794.74,2024-02-15
1050,Product_1050,Toys,2027.59,2024-01-27
1868,Product_1868,Food,566.42,2024-01-19
1323,Product_1323,Food,3438.65,2024-06-14
1172,Product_1172,Furniture,1853.37,2024-01-06
944,Product_944,Clothing,4291.2,2024-07-22
1070,Product_1070,Clothing,4272.22,2024-05-18
1566,Product_1566,Food,879.16,2024-02-11
1598,Product_1598,Clothing,169.29,2024-04-10
1531,Product_1531,Furniture,3386.67,2024-06-27
1620,Product_1620,Electronics,1691.06,2024-04-22
1660,Product_1660,Electronics,377.14,2024-03-08
157,Product_157,Furniture,3655.83,2024-03-27
413,Product_413,Toys,1446.24,2024-06-27
344,Product_344,Food,3718.84,2024-07-31
1805,Product_1805,Electronics,1706.86,2024-07-22
1203,Product_1203,Toys,4360.82,2024-03-17
1728,Product_1728,Food,1833.41,2024-01-28
1968,Product_1968,Furniture,350.74,2024-02-15
34,Product_34,Furniture,4788.06,2024-02-22
1840,Product_1840,Toys,3554.52,2024-08-14
867,Product_867,Clothing,2723.54,2024-01-20
1807,Product_1807,Furniture,294.26,2024-05-10
636,Product_636,Toys,4062.57,2024-02-23
881,Product_881,Electronics,4782.78,2024-01-23
1100,Product_1100,Clothing,158.6,2024-07-04
1931,Product_1931,Electronics,2022.8,2024-06-18
1792,Product_1792,Toys,602.55,2024-04-24
1631,Product_1631,Electronics,3310.64,2024-04-26
289,Product_289,Clothing,3218.13,2024-01-11
726,Product_726,Toys,1714.26,2024-02-13
1596,Product_1596,Toys,3805.09,2024-07-12
1081,Product_1081,Clothing,1819.98,2024-08-03
656,Product_656,Clothing,2005.21,2024-03-19
1177,Product_1177,Toys,4577.16,2024-06-03
1311,Product_1311,Electronics,3772.95,2024-07-08
1404,Product_1404,Toys,705.19,2024-06-30
231,Product_231,Furniture,2146.11,2024-04-06
1941,Product_1941,Electronics,3950.12,2024-05-16
1935,Product_1935,Food,205.62,2024-05-01
951,Product_951,Clothing,2510.5,2024-08-06
992,Product_992,Food,1067.8,2024-03-22
853,Product_853,Food,2352.85,2024-08-12
1981,Product_1981,Electronics,3634.03,2024-03-14
1231,Product_1231,Electronics,3003.92,2024-04-06
982,Product_982,Furniture,581.69,2024-05-27
552,Product_552,Food,1618.29,2024-07-13
1277,Product_1277,Food,1417.86,2024-01-16
362,Product_362,Electronics,3225.14,2024-08-12
1891,Product_1891,Furniture,3865.93,2024-01-10
980,Product_980,Food,987.43,2024-05-27
1977,Product_1977,Toys,2156.03,2024-06-18
356,Product_356,Toys,519.47,2024-07-18
1874,Product_1874,Toys,4647.34,2024-03-23
1856,Product_1856,Toys,928.31,2024-06-03
797,Product_797,Clothing,1901.04,2024-04-22
1404,Product_1404,Clothing,758.87,2024-02-13
459,Product_459,Food,2756.71,2024-04-15
533,Product_533,Furniture,4862.15,2024-03-02
1939,Product_1939,Furniture,575.98,2024-04-24
974,Product_974,Electronics,2013.86,2024-04-01
83,Product_83,Furniture,1030.39,2024-01-17
581,Product_581,Food,2644.31,2024-04-23
1951,Product_1951,Furniture,507.08,2024-03-26
420,Product_420,Toys,3945.22,2024-01-22
1025,Product_1025,Electronics,3800.34,2024-01-01
752,Product_752,Food,3489.59,2024-05-21
332,Product_332,Electronics,4308.49,2024-03-23
591,Product_591,Clothing,4020.14,2024-04-27
826,Product_826,Electronics,420.62,2024-05-07
1265,Product_1265,Food,4382.07,2024-05-18
1704,Product_1704,Toys,3951.55,2024-03-06
123,Product_123,Clothing,4012.01,2024-04-17
1353,Product_1353,Clothing,2844.32,2024-05-30
367,Product_367,Electronics,1643.97,2024-08-15
850,Product_850,Furniture,1377.28,2024-04-19
877,Product_877,Toys,804.26,2024-06-08
367,Product_367,Furniture,130.79,2024-02-21
1829,Product_1829,Furniture,4232.24,2024-07-10
1943,Product_1943,Electronics,1153.85,2024-01-04
533,Product_533,Food,2856.06,2024-04-16
1009,Product_1009,Electronics,2622.72,2024-06-21
373,Product_373,Furniture,4801.51,2024-03-26
1662,Product_1662,Clothing,357.31,2024-05-25
893,Product_893,Electronics,2028.79,2024-03-31
1691,Product_1691,Food,3203.21,2024-02-28
1503,Product_1503,Toys,1593.68,2024-05-10
794,Product_794,Toys,1821.04,2024-06-27
18,Product_18,Clothing,3379.05,2024-05-30
904,Product_904,Furniture,1878.96,2024-05-01
841,Product_841,Electronics,4942.59,2024-03-31
548,Product_548,Furniture,989.33,2024-08-09
1790,Product_1790,Clothing,4083.91,2024-02-03
1067,Product_1067,Toys,518.58,2024-01-17
1846,Product_1846,Food,3032.49,2024-06-12
704,Product_704,Food,113.13,2024-07-21
1480,Product_1480,Electronics,3370.44,2024-06-20
1374,Product_1374,Clothing,4586.85,2024-08-02
240,Product_240,Food,3274.64,2024-03-26
1219,Product_1219,Toys,1655.13,2024-01-11
1929,Product_1929,Furniture,3743.76,2024-07-30
1012,Product_1012,Furniture,4302.44,2024-06-22
1553,Product_1553,Clothing,1757.8,2024-06-02
1584,Product_1584,Furniture,1478.31,2024-07-08
728,Product_728,Toys,3984.03,2024-02-19
1323,Product_1323,Toys,578.37,2024-06-06
53,Product_53,Electronics,709.59,2024-01-12
1503,Product_1503,Food,1348.67,2024-04-20
450,Product_450,Food,1441.07,2024-03-17
557,Product_557,Toys,2171.1,2024-04-21
191,Product_191,Electronics,3613.66,2024-03-17
1673,Product_1673,Electronics,4617.4,2024-01-04
619,Product_619,Toys,1248.21,2024-06-26
772,Product_772,Electronics,1580.44,2024-03-06
1026,Product_1026,Food,1343.55,2024-05-20
850,Product_850,Furniture,4199.98,2024-07-26
1535,Product_1535,Food,3064.75,2024-05-12
192,Product_192,Clothing,1661.81,2024-01-24
1529,Product_1529,Clothing,206.27,2024-02-17
640,Product_640,Furniture,4190.79,2024-04-20
703,Product_703,Clothing,1072.44,2024-04-18
790,Product_790,Toys,4629.49,2024-06-24
1270,Product_1270,Toys,3016.62,2024-04-02
1816,Product_1816,Electronics,3171.35,2024-05-12
870,Product_870,Toys,2123.72,2024-01-17
1655,Product_1655,Clothing,1824.5,2024-06-20
1477,Product_1477,Toys,1745.18,2024-06-06
823,Product_823,Furniture,1413.71,2024-04-27
110,Product_110,Clothing,4320.76,2024-01-08
363,Product_363,Clothing,2982.4,2024-05-31
1441,Product_1441,Furniture,1116.19,2024-01-31
671,Product_671,Toys,706.27,2024-03-05
131,Product_131,Furniture,1929.97,2024-04-22
1901,Product_1901,Food,4238.12,2024-01-26
1999,Product_1999,Toys,3430.9,2024-05-23
551,Product_551,Food,2945.39,2024-02-27
93,Product_93,Clothing,3024.17,2024-01-10
75,Product_75,Clothing,3551.13,2024-07-07
436,Product_436,Food,1782.72,2024-06-09
152,Product_152,Food,3965.25,2024-02-11
586,Product_586,Food,477.23,2024-08-01
135,Product_135,Toys,382.95,2024-01-15
494,Product_494,Electronics,3979.51,2024-03-25
1403,Product_1403,Furniture,3140.6,2024-07-15
1624,Product_1624,Food,4666.3,2024-06-18
819,Product_819,Furniture,3218.76,2024-01-07
1778,Product_1778,Clothing,4883.24,2024-05-30
166,Product_166,Food,3427.35,2024-02-01
648,Product_648,Furniture,4418.52,2024-02-22
833,Product_833,Clothing,4914.15,2024-04-27
1762,Product_1762,Toys,4024.21,2024-06-17
587,Product_587,Clothing,3186.68,2024-02-23
1533,Product_1533,Food,271.37,2024-07-04
1753,Product_1753,Furniture,4194.23,2024-04-25
1216,Product_1216,Electronics,2583.06,2024-08-10
680,Product_680,Clothing,4287.57,2024-05-02
1751,Product_1751,Electronics,2407.0,2024-01-23
1054,Product_1054,Clothing,3991.71,2024-08-14
630,Product_630,Electronics,2320.53,2024-07-02
642,Product_642,Toys,1970.26,2024-03-23
172,Product_172,Food,4986.99,2024-02-08
1664,Product_1664,Toys,2893.18,2024-03-14
1719,Product_1719,Toys,681.32,2024-03-15
1427,Product_1427,Electronics,2141.87,2024-08-03
473,Product_473,Food,2016.94,2024-06-23
1701,Product_1701,Furniture,3901.32,2024-03-10
1717,Product_1717,Food,4784.95,2024-01-08
82,Product_82,Toys,4489.78,2024-03-24
1209,Product_1209,Electronics,4495.59,2024-03-12
1736,Product_1736,Food,1271.73,2024-03-22
976,Product_976,Furniture,3742.85,2024-07-23
762,Product_762,Furniture,1614.09,2024-03-09
695,Product_695,Furniture,3669.59,2024-01-28
1599,Product_1599,Food,2190.59,2024-05-27
